           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 1.27650000e+01    5.02117473e+00    2.27422432e+00    2.63897220e+17
 1.27700000e+01    4.98622050e+00    2.27558175e+00    2.63178013e+17
 1.27750000e+01    4.95137614e+00    2.27693652e+00    2.62457679e+17
 1.27800000e+01    4.91664178e+00    2.27828864e+00    2.61736219e+17
 1.27850000e+01    4.88201755e+00    2.27963809e+00    2.61013635e+17
 1.27900000e+01    4.84750358e+00    2.28098486e+00    2.60289931e+17
 1.27950000e+01    4.81310000e+00    2.28232893e+00    2.59565111e+17
 1.28000000e+01    4.77880694e+00    2.28367031e+00    2.58839179e+17
 1.28050000e+01    4.74462451e+00    2.28500897e+00    2.58112139e+17
 1.28100000e+01    4.71055285e+00    2.28634490e+00    2.57383993e+17
 1.28150000e+01    4.67659208e+00    2.28767810e+00    2.56654744e+17
 1.28200000e+01    4.64274231e+00    2.28900855e+00    2.55924394e+17
 1.28250000e+01    4.60900368e+00    2.29033624e+00    2.55192946e+17
 1.28300000e+01    4.57537630e+00    2.29166116e+00    2.54460402e+17
 1.28350000e+01    4.54186030e+00    2.29298330e+00    2.53726767e+17
 1.28400000e+01    4.50845578e+00    2.29430265e+00    2.52992043e+17
 1.28450000e+01    4.47516288e+00    2.29561919e+00    2.52256236e+17
 1.28500000e+01    4.44198170e+00    2.29693292e+00    2.51519348e+17
 1.28550000e+01    4.40891236e+00    2.29824382e+00    2.50781383e+17
 1.28600000e+01    4.37595497e+00    2.29955188e+00    2.50042347e+17
 1.28650000e+01    4.34310965e+00    2.30085710e+00    2.49302243e+17
 1.28700000e+01    4.31037651e+00    2.30215945e+00    2.48561073e+17
 1.28750000e+01    4.27775566e+00    2.30345893e+00    2.47818843e+17
 1.28800000e+01    4.24524721e+00    2.30475554e+00    2.47075555e+17
 1.28850000e+01    4.21285127e+00    2.30604924e+00    2.46331211e+17
 1.28900000e+01    4.18056794e+00    2.30734005e+00    2.45585815e+17
 1.28950000e+01    4.14839733e+00    2.30862794e+00    2.44839370e+17
 1.29000000e+01    4.11633955e+00    2.30991290e+00    2.44091881e+17
 1.29050000e+01    4.08439470e+00    2.31119492e+00    2.43343354e+17
 1.29100000e+01    4.05256289e+00    2.31247399e+00    2.42593796e+17
 1.29150000e+01    4.02084421e+00    2.31375010e+00    2.41843210e+17
 1.29200000e+01    3.98923877e+00    2.31502324e+00    2.41091599e+17
 1.29250000e+01    3.95774666e+00    2.31629340e+00    2.40338964e+17
 1.29300000e+01    3.92636798e+00    2.31756056e+00    2.39585308e+17
 1.29350000e+01    3.89510283e+00    2.31882472e+00    2.38830636e+17
 1.29400000e+01    3.86395131e+00    2.32008587e+00    2.38074955e+17
 1.29450000e+01    3.83291351e+00    2.32134398e+00    2.37318270e+17
 1.29500000e+01    3.80198952e+00    2.32259906e+00    2.36560586e+17
 1.29550000e+01    3.77117944e+00    2.32385108e+00    2.35801908e+17
 1.29600000e+01    3.74048335e+00    2.32510005e+00    2.35042238e+17
 1.29650000e+01    3.70990134e+00    2.32634594e+00    2.34281583e+17
 1.29700000e+01    3.67943351e+00    2.32758875e+00    2.33519946e+17
 1.29750000e+01    3.64907993e+00    2.32882847e+00    2.32757334e+17
 1.29800000e+01    3.61884070e+00    2.33006508e+00    2.31993750e+17
 1.29850000e+01    3.58871590e+00    2.33129858e+00    2.31229202e+17
 1.29900000e+01    3.55870560e+00    2.33252895e+00    2.30463694e+17
 1.29950000e+01    3.52880990e+00    2.33375618e+00    2.29697233e+17
 1.30000000e+01    3.49902887e+00    2.33498026e+00    2.28929825e+17
 1.30050000e+01    3.46936259e+00    2.33620118e+00    2.28161476e+17
 1.30100000e+01    3.43981113e+00    2.33741893e+00    2.27392190e+17
 1.30150000e+01    3.41037457e+00    2.33863350e+00    2.26621974e+17
 1.30200000e+01    3.38105299e+00    2.33984487e+00    2.25850835e+17
 1.30250000e+01    3.35184646e+00    2.34105304e+00    2.25078780e+17
 1.30300000e+01    3.32275504e+00    2.34225800e+00    2.24305814e+17
 1.30350000e+01    3.29377881e+00    2.34345973e+00    2.23531945e+17
 1.30400000e+01    3.26491783e+00    2.34465822e+00    2.22757177e+17
 1.30450000e+01    3.23617217e+00    2.34585347e+00    2.21981517e+17
 1.30500000e+01    3.20754190e+00    2.34704546e+00    2.21204972e+17
 1.30550000e+01    3.17902708e+00    2.34823418e+00    2.20427551e+17
 1.30600000e+01    3.15062777e+00    2.34941962e+00    2.19649264e+17
 1.30650000e+01    3.12234402e+00    2.35060177e+00    2.18870124e+17
 1.30700000e+01    3.09417590e+00    2.35178061e+00    2.18090138e+17
 1.30750000e+01    3.06612346e+00    2.35295615e+00    2.17309313e+17
 1.30800000e+01    3.03818675e+00    2.35412836e+00    2.16527655e+17
 1.30850000e+01    3.01036583e+00    2.35529724e+00    2.15745173e+17
 1.30900000e+01    2.98266074e+00    2.35646278e+00    2.14961877e+17
 1.30950000e+01    2.95507154e+00    2.35762497e+00    2.14177778e+17
 1.31000000e+01    2.92759826e+00    2.35878378e+00    2.13392890e+17
 1.31050000e+01    2.90024097e+00    2.35993923e+00    2.12607223e+17
 1.31100000e+01    2.87299968e+00    2.36109129e+00    2.11820792e+17
 1.31150000e+01    2.84587445e+00    2.36223995e+00    2.11033610e+17
 1.31200000e+01    2.81886531e+00    2.36338521e+00    2.10245688e+17
 1.31250000e+01    2.79197229e+00    2.36452705e+00    2.09457040e+17
 1.31300000e+01    2.76519543e+00    2.36566546e+00    2.08667678e+17
 1.31350000e+01    2.73853476e+00    2.36680044e+00    2.07877616e+17
 1.31400000e+01    2.71199029e+00    2.36793198e+00    2.07086874e+17
 1.31450000e+01    2.68556207e+00    2.36906005e+00    2.06295471e+17
 1.31500000e+01    2.65925009e+00    2.37018467e+00    2.05503426e+17
 1.31550000e+01    2.63305440e+00    2.37130580e+00    2.04710760e+17
 1.31600000e+01    2.60697499e+00    2.37242345e+00    2.03917492e+17
 1.31650000e+01    2.58101187e+00    2.37353761e+00    2.03123641e+17
 1.31700000e+01    2.55516507e+00    2.37464826e+00    2.02329232e+17
 1.31750000e+01    2.52943457e+00    2.37575540e+00    2.01534294e+17
 1.31800000e+01    2.50382038e+00    2.37685901e+00    2.00738854e+17
 1.31850000e+01    2.47832249e+00    2.37795910e+00    1.99942943e+17
 1.31900000e+01    2.45294089e+00    2.37905564e+00    1.99146594e+17
 1.31950000e+01    2.42767558e+00    2.38014864e+00    1.98349840e+17
 1.32000000e+01    2.40252652e+00    2.38123807e+00    1.97552721e+17
 1.32050000e+01    2.37749369e+00    2.38232395e+00    1.96755287e+17
 1.32100000e+01    2.35257706e+00    2.38340624e+00    1.95957591e+17
 1.32150000e+01    2.32777659e+00    2.38448496e+00    1.95159684e+17
 1.32200000e+01    2.30309222e+00    2.38556009e+00    1.94361612e+17
 1.32250000e+01    2.27852392e+00    2.38663162e+00    1.93563419e+17
 1.32300000e+01    2.25407161e+00    2.38769956e+00    1.92765155e+17
 1.32350000e+01    2.22973522e+00    2.38876388e+00    1.91966960e+17
 1.32400000e+01    2.20551467e+00    2.38982458e+00    1.91169025e+17
 1.32450000e+01    2.18140983e+00    2.39088167e+00    1.90371535e+17
 1.32500000e+01    2.15742057e+00    2.39193514e+00    1.89574546e+17
 1.32550000e+01    2.13354675e+00    2.39298498e+00    1.88777953e+17
 1.32600000e+01    2.10978827e+00    2.39403119e+00    1.87981649e+17
 1.32650000e+01    2.08614499e+00    2.39507376e+00    1.87185989e+17
 1.32700000e+01    2.06261667e+00    2.39611270e+00    1.86392491e+17
 1.32750000e+01    2.03920286e+00    2.39714802e+00    1.85602803e+17
 1.32800000e+01    2.01590294e+00    2.39817973e+00    1.84818080e+17
 1.32850000e+01    1.99271626e+00    2.39920785e+00    1.84036961e+17
 1.32900000e+01    1.96964245e+00    2.40023240e+00    1.83257258e+17
 1.32950000e+01    1.94668137e+00    2.40125336e+00    1.82476917e+17
 1.33000000e+01    1.92383311e+00    2.40227072e+00    1.81695005e+17
 1.33050000e+01    1.90109776e+00    2.40328448e+00    1.80911494e+17
 1.33100000e+01    1.87847547e+00    2.40429461e+00    1.80126386e+17
 1.33150000e+01    1.85596632e+00    2.40530110e+00    1.79339675e+17
 1.33200000e+01    1.83357045e+00    2.40630393e+00    1.78551339e+17
 1.33250000e+01    1.81128797e+00    2.40730308e+00    1.77761355e+17
 1.33300000e+01    1.78911900e+00    2.40829855e+00    1.76969705e+17
 1.33350000e+01    1.76706365e+00    2.40929032e+00    1.76176366e+17
 1.33400000e+01    1.74512206e+00    2.41027836e+00    1.75381320e+17
 1.33450000e+01    1.72329434e+00    2.41126267e+00    1.74584550e+17
 1.33500000e+01    1.70158062e+00    2.41224323e+00    1.73786035e+17
 1.33550000e+01    1.67998103e+00    2.41322001e+00    1.72985750e+17
 1.33600000e+01    1.65849570e+00    2.41419301e+00    1.72183676e+17
 1.33650000e+01    1.63712475e+00    2.41516222e+00    1.71379790e+17
 1.33700000e+01    1.61586832e+00    2.41612760e+00    1.70574068e+17
 1.33750000e+01    1.59472655e+00    2.41708914e+00    1.69766488e+17
 1.33800000e+01    1.57369957e+00    2.41804684e+00    1.68957027e+17
 1.33850000e+01    1.55278751e+00    2.41900066e+00    1.68145657e+17
 1.33900000e+01    1.53199053e+00    2.41995059e+00    1.67332355e+17
 1.33950000e+01    1.51130875e+00    2.42089662e+00    1.66517096e+17
 1.34000000e+01    1.49074234e+00    2.42183873e+00    1.65699850e+17
 1.34050000e+01    1.47029142e+00    2.42277690e+00    1.64880592e+17
 1.34100000e+01    1.44995616e+00    2.42371111e+00    1.64059295e+17
 1.34150000e+01    1.42973671e+00    2.42464134e+00    1.63235928e+17
 1.34200000e+01    1.40963322e+00    2.42556757e+00    1.62410460e+17
 1.34250000e+01    1.38964585e+00    2.42648979e+00    1.61582862e+17
 1.34300000e+01    1.36977475e+00    2.42740797e+00    1.60753103e+17
 1.34350000e+01    1.35002010e+00    2.42832211e+00    1.59921148e+17
 1.34400000e+01    1.33038205e+00    2.42923217e+00    1.59086969e+17
 1.34450000e+01    1.31086078e+00    2.43013813e+00    1.58250530e+17
 1.34500000e+01    1.29145646e+00    2.43103999e+00    1.57411794e+17
 1.34550000e+01    1.27216926e+00    2.43193771e+00    1.56570726e+17
 1.34600000e+01    1.25299936e+00    2.43283128e+00    1.55727290e+17
 1.34650000e+01    1.23394695e+00    2.43372068e+00    1.54881444e+17
 1.34700000e+01    1.21501221e+00    2.43460589e+00    1.54033155e+17
 1.34750000e+01    1.19619533e+00    2.43548688e+00    1.53182379e+17
 1.34800000e+01    1.17749650e+00    2.43636363e+00    1.52329073e+17
 1.34850000e+01    1.15891592e+00    2.43723613e+00    1.51473197e+17
 1.34900000e+01    1.14045379e+00    2.43810434e+00    1.50614707e+17
 1.34950000e+01    1.12211032e+00    2.43896826e+00    1.49753554e+17
 1.35000000e+01    1.10388572e+00    2.43982784e+00    1.48889698e+17
 1.35050000e+01    1.08578019e+00    2.44068309e+00    1.48023088e+17
 1.35100000e+01    1.06779397e+00    2.44153396e+00    1.47153671e+17
 1.35150000e+01    1.04992727e+00    2.44238043e+00    1.46281400e+17
 1.35200000e+01    1.03218032e+00    2.44322249e+00    1.45406221e+17
 1.35250000e+01    1.01455336e+00    2.44406011e+00    1.44528075e+17
 1.35300000e+01    9.97046622e-01    2.44489326e+00    1.43646913e+17
 1.35350000e+01    9.79660355e-01    2.44572191e+00    1.42762673e+17
 1.35400000e+01    9.62394810e-01    2.44654605e+00    1.41875294e+17
 1.35450000e+01    9.45250242e-01    2.44736565e+00    1.40984721e+17
 1.35500000e+01    9.28226913e-01    2.44818068e+00    1.40090885e+17
 1.35550000e+01    9.11325094e-01    2.44899111e+00    1.39193718e+17
 1.35600000e+01    8.94545060e-01    2.44979692e+00    1.38293157e+17
 1.35650000e+01    8.77887093e-01    2.45059809e+00    1.37389127e+17
 1.35700000e+01    8.61351483e-01    2.45139457e+00    1.36481555e+17
 1.35750000e+01    8.44938527e-01    2.45218635e+00    1.35570373e+17
 1.35800000e+01    8.28648529e-01    2.45297339e+00    1.34655494e+17
 1.35850000e+01    8.12481804e-01    2.45375567e+00    1.33736840e+17
 1.35900000e+01    7.96438670e-01    2.45453315e+00    1.32814330e+17
 1.35950000e+01    7.80519458e-01    2.45530581e+00    1.31887870e+17
 1.36000000e+01    7.64724507e-01    2.45607361e+00    1.30957377e+17
 1.36050000e+01    7.49054164e-01    2.45683653e+00    1.30022755e+17
 1.36100000e+01    7.33508787e-01    2.45759453e+00    1.29083903e+17
 1.36150000e+01    7.18088743e-01    2.45834757e+00    1.28140729e+17
 1.36200000e+01    7.02794410e-01    2.45909563e+00    1.27193120e+17
 1.36250000e+01    6.87626177e-01    2.45983867e+00    1.26240968e+17
 1.36300000e+01    6.72584443e-01    2.46057665e+00    1.25284167e+17
 1.36350000e+01    6.57669622e-01    2.46130954e+00    1.24322589e+17
 1.36400000e+01    6.42882138e-01    2.46203730e+00    1.23356119e+17
 1.36450000e+01    6.28222428e-01    2.46275990e+00    1.22384628e+17
 1.36500000e+01    6.13690942e-01    2.46347730e+00    1.21407977e+17
 1.36550000e+01    5.99288145e-01    2.46418945e+00    1.20426038e+17
 1.36600000e+01    5.85014517e-01    2.46489632e+00    1.19438655e+17
 1.36650000e+01    5.70870554e-01    2.46559787e+00    1.18445680e+17
 1.36700000e+01    5.56856764e-01    2.46629406e+00    1.17446961e+17
 1.36750000e+01    5.42973678e-01    2.46698484e+00    1.16442321e+17
 1.36800000e+01    5.29221840e-01    2.46767016e+00    1.15431601e+17
 1.36850000e+01    5.15601814e-01    2.46834999e+00    1.14414609e+17
 1.36900000e+01    5.02114183e-01    2.46902428e+00    1.13391156e+17
 1.36950000e+01    4.88759552e-01    2.46969298e+00    1.12361053e+17
 1.37000000e+01    4.75538545e-01    2.47035604e+00    1.11324073e+17
 1.37050000e+01    4.62451811e-01    2.47101341e+00    1.10280015e+17
 1.37100000e+01    4.49500021e-01    2.47166504e+00    1.09228635e+17
 1.37150000e+01    4.36683873e-01    2.47231088e+00    1.08169694e+17
 1.37200000e+01    4.24004087e-01    2.47295087e+00    1.07102942e+17
 1.37250000e+01    4.11461417e-01    2.47358495e+00    1.06028091e+17
 1.37300000e+01    3.99056643e-01    2.47421307e+00    1.04944880e+17
 1.37350000e+01    3.86790576e-01    2.47483517e+00    1.03852984e+17
 1.37400000e+01    3.74664060e-01    2.47545118e+00    1.02752108e+17
 1.37450000e+01    3.62677975e-01    2.47606105e+00    1.01641892e+17
 1.37500000e+01    3.50833240e-01    2.47666470e+00    1.00521968e+17
 1.37550000e+01    3.39130811e-01    2.47726206e+00    9.93919761e+16
 1.37600000e+01    3.27571686e-01    2.47785307e+00    9.82515451e+16
 1.37650000e+01    3.16156901e-01    2.47843766e+00    9.71002599e+16
 1.37700000e+01    3.04887552e-01    2.47901574e+00    9.59374485e+16
 1.37750000e+01    2.93764805e-01    2.47958723e+00    9.47625952e+16
 1.37800000e+01    2.82789852e-01    2.48015206e+00    9.35757079e+16
 1.37850000e+01    2.71963871e-01    2.48071013e+00    9.23766805e+16
 1.37900000e+01    2.61288172e-01    2.48126137e+00    9.11630520e+16
 1.37950000e+01    2.50764400e-01    2.48180566e+00    8.99322799e+16
 1.38000000e+01    2.40394111e-01    2.48234290e+00    8.86895289e+16
 1.38050000e+01    2.30177974e-01    2.48287303e+00    8.74416665e+16
 1.38100000e+01    2.20117208e-01    2.48339597e+00    8.61674484e+16
 1.38150000e+01    2.10216614e-01    2.48391145e+00    8.48383234e+16
 1.38200000e+01    2.00479243e-01    2.48441927e+00    8.35300506e+16
 1.38250000e+01    1.90895596e-01    2.48491991e+00    8.23335342e+16
 1.38300000e+01    1.81466075e-01    2.48541334e+00    8.09327696e+16
 1.38350000e+01    1.72240633e-01    2.48589689e+00    7.89244647e+16
 1.38400000e+01    1.63281826e-01    2.48636723e+00    7.65244426e+16
 1.38450000e+01    1.54614961e-01    2.48682300e+00    7.40154767e+16
 1.38500000e+01    1.46247906e-01    2.48726373e+00    7.14572036e+16
 1.38550000e+01    1.38183739e-01    2.48768920e+00    6.88849351e+16
 1.38600000e+01    1.30421823e-01    2.48809941e+00    6.63280536e+16
 1.38650000e+01    1.22958474e-01    2.48849449e+00    6.38104316e+16
 1.38700000e+01    1.15787576e-01    2.48887473e+00    6.13509127e+16
 1.38750000e+01    1.08901387e-01    2.48924049e+00    5.89565020e+16
 1.38800000e+01    1.02292437e-01    2.48959212e+00    5.66184960e+16
 1.38850000e+01    9.59542772e-02    2.48992992e+00    5.43290403e+16
 1.38900000e+01    8.98812186e-02    2.49025414e+00    5.20827458e+16
 1.38950000e+01    8.40680735e-02    2.49056501e+00    4.98762996e+16
 1.39000000e+01    7.85099224e-02    2.49086277e+00    4.77084713e+16
 1.39050000e+01    7.32018864e-02    2.49114761e+00    4.55797214e+16
 1.39100000e+01    6.81389887e-02    2.49141978e+00    4.34913900e+16
 1.39150000e+01    6.33160720e-02    2.49167949e+00    4.14454391e+16
 1.39200000e+01    5.87277405e-02    2.49192701e+00    3.94442512e+16
 1.39250000e+01    5.43683243e-02    2.49216259e+00    3.74904515e+16
 1.39300000e+01    5.02318979e-02    2.49238652e+00    3.55856118e+16
 1.39350000e+01    4.63125495e-02    2.49259907e+00    3.37285126e+16
 1.39400000e+01    4.26044934e-02    2.49280051e+00    3.19187316e+16
 1.39450000e+01    3.91019347e-02    2.49299114e+00    3.01570179e+16
 1.39500000e+01    3.57989741e-02    2.49317122e+00    2.84443083e+16
 1.39550000e+01    3.26897771e-02    2.49334104e+00    2.67786417e+16
 1.39600000e+01    2.97687502e-02    2.49350087e+00    2.51586793e+16
 1.39650000e+01    2.70303512e-02    2.49365098e+00    2.35849885e+16
 1.39700000e+01    2.44689098e-02    2.49379164e+00    2.20594413e+16
 1.39750000e+01    2.20785313e-02    2.49392315e+00    2.05840694e+16
 1.39800000e+01    1.98531961e-02    2.49404579e+00    1.91595097e+16
 1.39850000e+01    1.77867983e-02    2.49415989e+00    1.77872049e+16
 1.39900000e+01    1.58730894e-02    2.49426575e+00    1.64675605e+16
 1.39950000e+01    1.41061239e-02    2.49436367e+00    1.51956259e+16
 1.40000000e+01    1.24804167e-02    2.49445392e+00    1.39696064e+16
 1.40050000e+01    1.09903604e-02    2.49453680e+00    1.27935450e+16
 1.40100000e+01    9.62980992e-03    2.49461261e+00    1.16720610e+16
 1.40150000e+01    8.39248076e-03    2.49468169e+00    1.06028466e+16
 1.40200000e+01    7.27245971e-03    2.49474433e+00    9.58377056e+15
 1.40250000e+01    6.26389328e-03    2.49480084e+00    8.61537127e+15
 1.40300000e+01    5.36094018e-03    2.49485152e+00    7.69747870e+15
 1.40350000e+01    4.55770868e-03    2.49489670e+00    6.83113827e+15
 1.40400000e+01    3.84827241e-03    2.49493667e+00    6.01673356e+15
 1.40450000e+01    3.22664700e-03    2.49497175e+00    5.25433507e+15
 1.40500000e+01    2.68696570e-03    2.49500227e+00    4.54335450e+15
 1.40550000e+01    2.22331745e-03    2.49502854e+00    3.88487040e+15
 1.40600000e+01    1.82966736e-03    2.49505088e+00    3.28003909e+15
 1.40650000e+01    1.50011679e-03    2.49506962e+00    2.72620599e+15
 1.40700000e+01    1.22886683e-03    2.49508507e+00    2.22488787e+15
 1.40750000e+01    1.00987862e-03    2.49509757e+00    1.77814835e+15
 1.40800000e+01    8.37132303e-04    2.49510744e+00    1.38570389e+15
 1.40850000e+01    7.04368714e-04    2.49511504e+00    1.05008151e+15
 1.40900000e+01    6.05331930e-04    2.49512072e+00    7.72482993e+14
